article_id,sentence_number,purepecha,spanish
2025482,18,Joperu i Tribunali orheta uékasïreendi eskachi iámindu abogaduecha nipiringa exeni kʼuiripuni ma enga Europa anapu Tribunalirhu ánchikuarhienga parachi akuerdurhu ma niárani ante de juisiu úkuarhini,Imaginábamos que la funcionaria nos iba a presionar para que aceptáramos pagar una parte del dinero que nos exigía el Gobierno y así resolver el asunto
2025482,19,Eratsespkachi eskajtsïni ima kʼuiripu arhipiringa parachi jucha jiókuarhini ka maiampini ma parti engajtsïni Gobiernu kurhacheni japka ka jimini jamberku jurajkunia,Pero nosotros teníamos muy claro que pagar aunque fuera un solo euro iría en contra de los principios bíblicos
2025482,20,"Joperuchi sési mítetixapka eska engachi maiampepiringa sikiera ma euru, nóchi kurhajchaani japiringa Biblieri prinsipiuechani","Los hermanos habían hecho sus donaciones para apoyar el Reino, así que ese dinero no le pertenecía al Gobierno (Mat"
2025482,21,Erachiichaksï íntspispti donasionini para Tata Diosïiri Reinu ka no para Francia anapu Gobiernu (Mat,"En cualquier caso, por respeto al Tribunal, acudimos a aquella reunión"
2025482,22,Joperuchi siempri niraspka imani kʼuiripu jingoni tánguarhini jimbokajtsïni Tribunali ísï arhispka,"Nuestro equipo jurídico delante del Tribunal Europeo de Derechos Humanos, en el"
2025482,23,"Jeobaeri testiguecheeri abogaduecha Tribunal Europeo de Derechos Humanos jimbo,",El encuentro tuvo lugar en una sala de reuniones muy elegante del Tribunal Europeo
2025482,24,Kánikua sési jándespti jima engachi tánguarhipka ka ísï úkuarhispti ambe engachi eratseni japka,"Efectivamente, pasó lo que temíamos"
2025482,25,Ima kʼuiripujtsïni arhispti eskaksï Francia anapu Testiguecha maiampepiringa ma parti impuestueri,lo primeroque dijo la funcionaria fue que esperaba que los testigos de Jehová de Francia pagaran una parte del impuesto
2025482,26,Ka ma repentkuchi eratsespka kurhamarhini,"De repente, sentimos el impulso de preguntarle"
2025482,27,Míteskijtsïa eska Gobiernukobrarikuarhiskiajuchaari kuentarhu jukari kuatru miioni ka mediu euru,Está al tanto de que el Gobiernoyaha confiscado más de cuatro millones y medio de euros de nuestra cuenta bancaria
2025482,28,Ima kʼuiripu ma repentku mópanharhispti,A la funcionaria le cambió la cara
2025482,29,Xarharaspti eska no mítespka indeni ambe,Era evidente que no lo sabía
2025482,30,Ka Gobiernueri abogaduechaksï arhispti eska ísïispka ka ima kánikua ikiaspti,"Cuando el equipo jurídico del Gobierno le confirmó que eso era cierto, ella se indignó y, después de regañarlos, le puso fin a la reunión"
2025482,31,"Ka enga na xukaapkia indeni abogaduechani, kʼamaraspti tánguarhikuani",Me di cuenta de que Jehová le había dado un vuelco a la situación de manera totalmente inesperada
2025482,32,Exespka na enga Tata Diosï Jeoba mátirku mójtakupka iámu ambe,Salimos de aquella reunión “flotando” de la emoción
2025482,33,Uéntaspkachi imani tánguarhikuarhu kánikua tsípiparini,¡No lo podíamos creer
2025482,34,¡Nóchi úsïreenga jakajkuni ambe enga úkuarhipka,de junio de
2025482,35,Jurhiatikua,", el Tribunal Europeo falló a nuestro favor unánimemente"
2025482,36,"jimbo, iámu Tribunal Europa anapu juchantsïni kuájpispti","Declaró nulo el impuesto y le ordenó al Gobierno que nos devolviera el dinero, ¡y con intereses"
2025482,37,Uandaspti eskachi no ma euru jatsispka para maiampini ka arhispti Gobiernuni eskajtsïni íntskuntapiringa imani sentabuni engajtsïni euapka ka asta andakua jingoni,Aquella decisión histórica sigue beneficiando a los hermanos de Francia hasta ahora
2025482,38,"Ambe enga úkuarhipka jiáni, seguiriixati kánikua marhuakuani Francia anapu erachiichani asta iásï jamberi",Resulta que aquella sencilla pregunta improvisada fue como la piedra que se hundió en la cabeza de Goliat y nos permitió ganar la batalla
2025482,39,"Ima kurhamarhikua engachi ma repentku úkupka imani kʼuiripuni, ísïispti eska ima tsakapu enga tsʼérukuarhu niárakupka Goliatini ka andaspkachi","Porque, como le dijo David a Goliat, “la batalla es de Jehová” ("
2025482,40,"Jimboka ísï eska Dabidi na arhipka Goliatini, ‘Jeobasï uarhipejti’ (",Y esta no es la única victoria que hemos logrado
2025482,41,Ka no jiántkuesti engachi andaka,"A pesar de la oposición de líderes religiosos y políticos muy poderosos, hemos ganado"
2025482,42,"Jimboka nájkirukajtsïni relijioniiri orhejtsïkutiicha ka kʼérati politikuecha ikiachejka, andaskachia",casos en los tribunales de mayor autoridad de
2025482,43,paisiicha jimbo engaksï kʼérati tribunalicha jaka ka ístu uánikua tribunali internasionalicha jimbo,países y en varios tribunales internacionales
2025482,44,"Ambe engaksï i tribunalicha uandajka, kuájchakusïndijtsïni parachi ísï mítekateeni komu relijioni ma, eskachi uaaka sési aianhpini, eskajtsïni no obligariuaka kʼéri ambe arhini banderani ka ni jatantani iurhiri","Estas sentencias protegen nuestros derechos fundamentales, como recibir reconocimiento legal como religión, predicar públicamente, negarnos a participar en ceremonias patrióticas y rechazar sangre"
2025482,45,"Ji sentrali mundialirhu (Nueva York, Estados Unidos) marhuaxapka","Ahora bien,"
2025482,46,Joperu uékasïntsï míteni néna niáraspi Europa anapu abogaduecha jingoni ánchikuarhini,"cómo es que yo, que servía en la central mundial de los testigos de Jehová (Nueva York, Estados Unidos), acabé formando parte de aquel equipo jurídico en Europa"
2025482,47,"Juchiiti taatiicha George ka Lucille, nirasptiksï klase","Mis padres, George y Lucille, asistieron a la clase"
2025482,48,Jorhentperakuarhu Galaadiiri,"de la Escuela de Galaad, y en"
2025482,49,Ka uéxurhini,estaban sirviendo en Etiopía cuando nací yo
2025482,50,jimbo Etiopíaksï marhuaxapti engani ji andajpenupka,"Me pusieron Philip, por “Felipe el evangelizador” (Hech"
2025482,51,"Ka arhinhatarasptijtsïni Philip, jimboka ísï arhinhasïreenga Felipe, achamasï enga ambakiti aianhperakuani jámeenga uandantani (Úku","Al año siguiente, el Gobierno prohibió nuestra obra"
2025482,52,"Ma uéxurhini tátsekua, Gobiernujtsïni nóteru jurajkusptia aianhpini","Aunque yo era muy pequeño, recuerdo claramente a mi familia yendo a las reuniones y predicandoa escondidas"
2025482,53,"Nájkirukani ji kánikua sapichuepka, sési miásïnga juchiitifamiliani nirani jarhani tánguarhikuecharhu ka sïpatikuarku aianhpini jarhani",¡A mí me parecía tan emocionante
2025482,54,"Ji kánikua tsitisïreenga indeni ambe úni, joperu uéxurhini","Por desgracia, en"
2025482,55,"jimbo, petantasptijtsïni indeni paisirhu",nos obligaron a irnos del país
2025482,56,Nathan Knorr (uikixkandani jarhasti) pʼorhembixapti juchiiti familiani jini Adís Abeba (Etiopía),"Nathan Knorr (el primero a la izquierda) visitando a mi familia en Adís Abeba (Etiopía), en"
2025482,57,"Niraspkachi Wichita (Kansas, Estados Unidos) irekani","Nos fuimos a vivir a Wichita (Kansas, Estados Unidos)"
2025482,58,Juchiiti taatiichaksï méntkisï ísï marhuaspti eska misioneruecha jimboksïsï xáni tsitiendi aianhpini,"Mis padres nunca perdieron su espíritu de misioneros, y su amor por la predicación era contagioso"
2025482,59,"Méntkisïksï kurhajchaspti Tata Diosï Jeobani, jorhendasptijtsïni Biblieri ambe jíndeni ka juchiiti ermana Judyni enga sánderu kʼériika, ka juchiiti ermanu Leslieni enga sánderu sapichueka ka engaksï ístu Etiopía andajpenupka","Vivían la verdad y nos inculcaron valores espirituales a mí, a mi hermana mayor, Judy, y a mi hermano menor, Leslie, quienes por cierto también nacieron en Etiopía"
2025482,60,uéxurhini jatiriispka engani itsï atakuarhipka ka tanimu uéxurhini tátsekuachi mótsispka Arequipa (Perú) nani engaksï uétarhini japka aianhpiriicha,Me bauticé con
2025482,61,jimbo engani,"años y, tres años después, nos mudamos a Arequipa (Perú), donde se necesitaba ayuda para predicar"
2025482,62,"jatiriipka, Perú anapu sukursalirini prekursori espesiali úspti jíndeni ka ístu máteru tʼámu erachiichani",", cuando yo tenía solo"
2025482,63,"Jimajtsïni axaspti enga no méni aianhpinhani japka, Andes anapu juáteecharhisï","años, la sucursal de Perú nos nombró precursores especiales a mí y a otros cuatro hermanos"
2025482,64,Jimachi úspka aianhpini ambakiti aianhperakuani ireteecharhu enga quechua ka aimara uandanhajka,Nos enviaron a abrir territorio en la zona de las montañas de la cordillera central de los Andes
2025482,65,Karru ma jimbochi nirasïreenga engachi ueenga jima mismu kʼuíni ka arhisïreengachi Arka jimboka xáxespka,Allí también les pudimos predicar a las comunidades indígenas quechua y aimara
2025482,66,"Kánikua sési pʼikuarherasïnga engani miántajka na engachi Biblia jingoni jorhendauenga kʼuiripuechani eska, no ióni jimbo, Tata Diosï Jeoba kʼamajkuaka kómu nitamakuani, pʼamenchakuani ka uarhikuani (Apok","Viajábamos en un vehículo acondicionado para dormir, que apodábamos el Arca por su forma rectangular"
2025482,67,Uánikuechaksï jiókuarhispti Reinueri ambe,"Recuerdo con cariño usar la Biblia para enseñarles a los indígenas que Jehová pronto acabará con la pobreza, las enfermedades y la muerte (Apoc"
2025482,68,"jimbo, Albert Schroeder niraspti Perú, ima Kuerpu Gobernantirhu anapuespti, ka pʼímarhisptirini solisitudi ma axani parani sentrali mundialirhu marhuani",Muchos aceptaron el mensaje del Reino
2025482,69,Ka ísï úspka,"El Arca, en"
2025482,70,Sánisï tátsekua,", Albert Schroeder fue a visitar Perú"
2025482,71,"jimbo, ueenaspka Brooklyn marhuani","Él era miembro del Cuerpo Gobernante, y me animó a mandar la solicitud para servir en la central mundial"
2025482,72,Tʼámu uéxurhini jimbo ánchikuarhispka Limpiesarhu ka Mantenimienturhu,"Poco después, el"
2025482,73,Jiáni engachi tembuperapka,de junio de
2025482,74,"jimbo, mítespka Elizabeth Avalloneni k’éri tánguarhikua internasionali ma jimbo, jini Nueva Orleans (Luisiana)",", empecé a servir en el Betel de Brooklyn"
2025482,75,Imeeri taatiicha ka juchiitiichaksï mintsita jingoni marhuakuxapti Tata Diosïni,Trabajé en los departamentos de Limpieza y Mantenimiento durante los siguientes cuatro años
2025482,76,Elizabeth tʼámu uéxurhini páxaptia komu prekursora regulari ka imeeri meta jindeespti seguiriini tiempu kompletueri marhuani,"El día de nuestra boda, en"
2025482,77,Seguirispkachi uandajperani ka tátsekuachi xénchperasïreengia,En junio de
2025482,78,de oktubrini,conocí a Elizabeth Avallone en una asamblea internacional en Nueva Orleans (Luisiana)
2025482,79,"jimbo, tembuperaspkachi ka ueenaspkachi Beteli marhuani","Los padres de ella, igual que los míos, vivían la verdad"
2025482,80,"Juchaari primeru kúnguarhikua jindeespti Brooklyn Spanish, ka iámindu jima anapu erachiichajtsïnikánikua xénchasïreendi","Elizabeth llevaba cuatro años siendo precursora regular, y su meta era servir a tiempo completo toda la vida"
2025482,81,"A parte de i kúnguarhikua, máteru tanimu kúnguarhikuechani jimbochi niáraska marhuani engajtsïni ístu méntkisï kánikua xénchaka ka jarhuatastijtsïni parachi seguiriini Beteli marhuani",Nos mantuvimos en contacto y no tardamos en enamorarnos
2025482,82,Ístuchi kánikua agradesidu jarhaska juchaari amigu ka familiariicha jingoni engajtsïni jarhuatapka kuidariuani juchaari taatiichani engaksï tʼarhepipkia,Nos casamos el
2025482,83,Beteliteecha engaksï kúnguarhikua Brooklyn Spanish nireenga,de octubre de
2025482,84,"jimbo, úkuarhispti ambe ma engani ji no erokuarhienga, iásï marhuapiringia Departamenturhu enga Leicheeri ambe Exejka Beteli",y empezamos a servir juntos en Betel
2025482,85,"Tanimu uéxurhini tátsekua, arhisptijtsïni eskani nipiringa unibersidadirhu parani intsïnhani títulu ma komu abogadu","Nuestra primera congregación fue Brooklyn Spanish, y los hermanos de allí nos dieron todo su amor"
2025482,86,"Engani estudiarini japka, exespka na engaksï Estados Unidos anapu kʼuiripuecha ka máteru paisirhu anapuecha mámaru ambe ueengia úni jimbokaksï Jeobaeri testiguecha uánikua xanhari andaspkia tribunalicharhu","A lo largo de los años, hemos estado en otras tres congregaciones, que también han sido muy cariñosas y nos han animado a seguir en Betel"
2025482,87,Kánikuachi tiempu pásïreenga parachi indeni kasuechani estudiariuani,Agradecemos mucho su apoyo y el de los amigos y los familiares que nos ayudaron a atender a nuestros padres durante la vejez
2025482,88,jimbo engani,"Grupo de betelitas que asistía a la congregación Brooklyn Spanish, en"
2025482,89,"jatiriipka, orhejtsïkuti únhaspka indeni departamenturhu",En enero de
2025482,90,"Sési pʼikuarherasïreenga engajtsïni ísï mintsinharhipka jimbokani útasï sapichuespka, joperu ístuni uandanhiasïreenga jimboka k’éri ánchikuarhita máespka para úni",pasó algo inesperado
2025482,91,"jimbo abogaduespkia, joperuni no exespka na engareni no sési úchipka unibersidadirhu nirani",me trasladaron al Departamento de Asuntos Legales de Betel
2025482,92,Estudiariini unibersidadirhu úsïndi eska kʼuiripu ma uékaaka sánderu ambe jatsini ka eratseni eska sánderu kʼéri ambeeska ka eska imeecha engaksï no jatsijka karrera ma,Tres años después me asignaron ir a la universidad y sacarme el título de abogado
2025482,93,Joperu Elizabeth kánikuarini jarhuataspti ka úspka ménderuni sánhani arhini sési marhuakuni Tata Diosï Jeobani,"Mientras estudiaba, me encantó descubrir que las victorias legales de los testigos de Jehová han contribuido a consolidar libertades fundamentales que muchas personas dan por sentadas, tanto en Estados Unidos como en otros países"
2025482,94,"Iásï kʼóruni míteskia eska sánderu jukaparhakueska Tata Diosï Jeobaeri amigueni, kánikua xénchani imani ka ístu iámindu erachiichani ka no jinijku xáni uánikua ambe míteni",En clase dedicábamos muchas horas a analizar estos casos tan importantes
2025482,95,"Engani na uéntapkia eskuela, kánikua jánguarhintaspka jarhuatani Beteliini leiicha ambe jingoni ka tribunalicharhu parachi úni aianhpini Reinueri ambe",", cuando tenía"
2025482,96,"Sési pʼikuarherasïreenga ini ánchikuarhita jingoni, joperu ístu úkua jukaspti jimboka Tata Diosïiri ireta sóntku mójtakusïreenga máru ambe","años, me nombraron superintendente del Departamento de Asuntos Legales"
2025482,97,"Pori ejemplu,","Me sentía honrado de que hubieran confiado tanto en mí siendo tan joven, pero a la vez sabía que era una gran responsabilidad y me sentía abrumado por la complejidad de lo que tenía por delante"
2025482,98,jimbo kurhakusptiksï juchaari departamentuni eska karapiringa máru ambe parachi nóteru arhiania kʼuiripuechani na enga xáni jukaparhapka juchaari publikasioni ma,Obtuve mi licencia de abogado en
2025482,99,Inde ambe úspti eska nóteru xáni ánchikuarhita japiringia Beteli ka kúnguarhikuecharhu,", pero no era consciente de cuánto habían perjudicado mi espiritualidad los estudios superiores"
2025482,100,Ka ístu úspti eskajtsïni nóteru ísku jatini euapiringia impuestu,La universidad puede despertar la ambición en una persona y hacerle creer que todo lo que sabe la pone por encima de quienes no tienen la misma preparación académica
2025482,101,Máruksï eratsespti eskachi ini ambe jimbo nóteru jatsipiringia sentabu ka níjtu úni aianhpini,Pero Elizabeth vino al rescate y me ayudó a recuperar mi rutina espiritual poco a poco
2025482,102,Joperu no ísï úkuarhispti jimbokachi iásï tsimani uelta sánderu Jeobaeri testiguecha jarhaskia eska,"Ahora sé por experiencia que lo más importante en la vida no es llenar la cabeza de conocimiento, sino ser un buen amigo de Jehová y amarlos mucho a él y a sus siervos"
2025482,103,Ka k’uiripuechaksïúsïndi míteni Tata Diosïiri ambe no ma sentabu jimbo,"Después de graduarme, pude dedicarme de lleno a atender las necesidades legales de Betel y a defender los intereses del Reino en los tribunales"
2025482,104,Ji mismu exeskia eska iámindu ambe sési uérasïnga jimbokajtsïni Tata Diosï Jeoba jarhuatasïnga ka ístu imani ambe jimbo engajtsïni imeeri jántspiri íntskujka (Éx,Hacer mi trabajo era emocionante pero todo un reto por lo rápido que cambiaban las cosas en la organización
2025482,105,"Uánikua kasuechani engachi andaakia no jindeesti jimbokaksï juchaari abogaduecha xáni jorhenaska, sino juchaari erachiicheeri sési jángua jimbo","Por ejemplo, en"
2025482,106,"Ma ejemplu, tanimu Kuerpu Gobernantirhu anapuecha ka témbeecha, nirasptiksï máru k’éri tánguarhikuecharhu jini Cuba",le pidieron a nuestro departamento que preparara las pautas necesarias para dejar de solicitar una cantidad sugerida por nuestras publicaciones
2025482,107,"jimbo, ka imeecheeri jángua ka engaksï respetu xarhatakuapka juramutiichani sánderu marhuaspti eska ima ambe engachi arhiapkia tánguarhikuecharhu andichisï no inchamukujki politikarhisï","A partir de entonces, los testigos de Jehová empezaron a ofrecerlas sin cobrar por ellas"
2025482,108,Joperu ménichanchi jatsisïnga para tribunalicharhu nirani para kuájpini ambakiti aianhperakuani (Filip,"Esto simplificó el trabajo en Betel y en las congregaciones, y ha evitado que nos exijan impuestos indebidos"
2025482,109,"Pori ejemplu uánikua uéxurhiniicha jimbo, Europa ka Corea del Sur anapu juramutiichaksï no jiókuarhisïreendi eskachi jarhuajpepiringa ambe ma jingoni paisirhu ka no úni serbisiu militari",Algunos pensaron que este cambio nos dejaría sin recursos y perjudicaría la predicación
2025482,110,Indeni ambe jimbo,Pero pasó todo lo contrario
2025482,111,Europa anapu erachiicha ka jukari,Ahora hay más del doble de siervos de Jehová que en
2025482,112,Corea del Sur anapu erachiichaksï ónhanhaspti,", y las personas pueden recibir el alimento espiritual sin tener que pagar nada"
2025482,113,"jimbo, Tribunali Europeo de Derechos Humanos uandaspti ambe ma engajtsïni kánikua jarhuatapiringa, jindeespti kasuBayatyan contra Armenia,jimini uandaspti eskaksï iámu Europa anapu paisiicha jatsispka para jarhuajpeni ambe ma jingoni ka nóteru únia serbisiu militari",He visto por mí mismo que cambios tan grandes salen bien solo gracias a la ayuda de Jehová y a la guía que nos da mediante el esclavo fiel (Éx
2025482,114,"jimbo, májkueni úspti Tribunal Constitucional Corea del Sur anapu",Muchas de nuestras victorias legales se deben más a la buena conducta de nuestroshermanos que a la habilidad de nuestros abogados
2025482,115,Indeni ambechi no úpiringa andani engaksï máru erachiicha nipiringa serbisiu militari úni,"Por poner un ejemplo, tres miembros del Cuerpo Gobernante y sus esposas asistieron a unas asambleas históricas que se celebraron en Cuba en"
2025482,116,"Departamentu enga Leicheeri ambe Exejka sentrali mundialirhu ka iámu Beteliicha, méntkuksï ánchikuarhini jarhasïndi para Reinueri ambe jingoni jarhuajpeni",Su actitud amable y respetuosa convenció mucho más a las autoridades de nuestra neutralidad política que todo lo que les dijimos nosotros en reuniones formales
2025482,117,K’éri kóntperata máesti jarhuataani erachiichani engaksï juramutiicha no sési kaajka,"Sin embargo, a veces la única manera de resolver ciertos asuntos es acudir a los tribunales para seguir “defendiendo y estableciendo legalmente las buenas noticias” (Filip"
2025482,118,"Engachi andaaka o nómbe, inde ambe marhuasïndi parachi aianguani reiichani ka juramutiichani ambe engachi jakajkujka (Mat","Por ejemplo, durante décadas las autoridades de Europa y de Corea del Sur no reconocieron nuestro derecho a negarnos a hacer el servicio militar"
2025482,119,"Juesiicha, juramutiicha, notisieruecha ka máteru kʼuiripuecha, jatsisïndiksï para arhiantani tekstuechani ka kurhauani engachi úraajka juisiu ma jimbo","Como resultado, unos"
2025482,120,"Kʼuiripuecha engaksï ambakiti mintsita ma jataka, míteasïndiksï Jeobaeri testiguechani ka exesïndiksï eska ambe engachi jakajkujka Bibliarhu jupindaskuarhisïnga ka máruksï niárasïndi jorhenguarhini Biblieri ambe",hermanos en Europa y más de
2025482,121,"uéxurhini jimbo enga nitamaakia, ánchikuarhiska uánikua Beteliicha jingoni para jarhuataani leiicha jingoni ka kuájpiani tribunalicharhu ka kʼérati juramutiicha jingoni",en Corea del Sur estuvieron en la cárcel por negarse a hacer el servicio militar por motivos de conciencia
2025482,122,Xénchaasïnga ka janhanharhiasïnga juchiiti kompanieruechani engaksï Departamenturhu jaka enga Leicheeri ambe Exejka sentrali mundialirhu ka máteru Betelicharhu,"Finalmente, el"
2025482,123,Uánikua kóntperateechani jatsiaska ka kánikua sési pʼikuarherasïnga,de julio de
2025482,124,"Ambe uéjkichi nitamakuarhini jarhani, Elizabeth méntkisï jíndeni jingoni jarhasti parareni jarhuatani arini",", el Tribunal Europeo de Derechos Humanos emitió un veredicto histórico en el casoBayatyan contra Armenia,en el que ordena a todos los países europeos ofrecer un servicio civil alternativo"
2025482,125,uéxurhini jimbo,"Tiempo después, el"
2025482,126,Ji kánikua janhanharhisïnga Elizabethini jimboka kánikua jánguarhintasïnga nájkiruka pʼamenchakua ma kánguarhijka enga újka eska no xáni uinhapikua jatsiaka,de junio de
2025482,127,"Elizabeth ka ji, exeskachi eskachi uaaka uinhapikua jatsini ka únchi uánikua ambe andani, joperu no juchaari uinhapikua jimbo o jimbokachi xáni jorhenaska, sino jimboka ísï eska Dabidi na uandapka “Tata Diosï Jeoba íntskusïndi uinhapikua imeeri iretani” (Sal",", el Tribunal Constitucional de Corea del Sur tomó una decisión parecida"
2025482,128,Ka ‘Jeobasï uarhipejti’,Estas victorias no hubieran sido posibles si no fuera porque todos los jóvenes hermanos se mantuvieron firmes
2025482,129,,"Tanto en la central mundial como en las sucursales, los departamentos de asuntos legales trabajan incansablemente para defender los intereses del Reino"
2025482,130,,Es un honor representar a los hermanos que sufren la oposición de las autoridades
2025482,131,,"Sea que ganemos los casos o no, lo que siempre logramos es darles un testimonio a gobernadores y reyes, y a las naciones (Mat"
2025482,132,,"Los jueces, los representantes de las autoridades, los medios de comunicación y el público en general se ven obligados a leer los textos bíblicos que incluimos en nuestros documentos y a escuchar los que citamos en nuestras argumentaciones orales"
2025482,133,,"Las personas sinceras llegan a conocer a los testigos de Jehová y ven que nuestras creencias están basadas en la Biblia, y hay quienes han aceptado la verdad"
2025482,134,,Durante los pasados
2025482,135,,"años, he tenido la oportunidad de colaborar con distintas sucursales a nivel mundial atendiendo asuntos legales y de comparecer ante varios tribunales supremos y funcionarios de alto rango"
2025482,136,,Quiero y admiro a mis compañeros del Departamento de Asuntos Legales de la central mundial y los de todo el mundo
2025482,137,,Mi vida ha estado llena de bendiciones y me siento muy feliz
2025482,138,,Elizabeth ha estado siempre a mi lado apoyándome con cariño durante
2025482,139,,"años, en las buenas y en las malas"
2025482,140,,Y eso a pesar de que sufre una enfermedad que afecta su sistema inmunológico y limita sus fuerzas
2025482,141,,¡Me quito el sombrero
2025482,142,,"Elizabeth y yo hemos visto que podemos ser fuertes y obtener la victoria no por nuestras propias habilidades, sino porque, como dijo David, “Jehová es una fuerza para su pueblo” (Sal"
2025482,143,,"Sin duda, “la batalla es de Jehová”"
2025483,1,MÁNDANI uéxurhini saserdotiichaksï uánikua animaliichani kéjtsïtasïreendi altarirhu enga templurhu japka Israeli,"EN EL antiguo Israel, los sacerdotes sacrificaban miles de animales en el altar del templo cada año"
2025483,2,"Josefo —judiu ma enga primeru siglurhu irekapka—, uandantasïndi eska ima jurhiatikua enga Paskua úkuarhienga jukari","Según Josefo —un historiador judío del siglo primero—, tan solo el día de la Pascua se ofrecían más de"
2025483,3,"karichiichaksï kéjtsïtanhasïreendi, jimbosï kánikua iurhiri tsïnchendi (Lev",Eso significa que se derramaba una cantidad enorme de sangre (Lev
2025483,4,néna nirasïreeni xáni káni iurhirini,Qué se hacía con toda esa sangre
2025483,5,Máru k’uiripuechaksï niárasti exentani máru ambe enga xarhatajka eska Erodesiiri templu enga uéxurhini,"Los arqueólogos han descubierto que el templo de Herodes, que se usó hasta su destrucción en el año"
2025483,6,"jimbo kʼamajkunhapka, jukaspka nani enga ísï iorhepiringa itsï",", contaba con un extenso sistema de desagüe"
2025483,7,Na enga úkata japka inde templu ka altari úsïreendi eska iurhiri iauanisï iorhepiringa,Al parecer este sistema se usaba para deshacerse de la sangre haciendo que fluyera afuera del monte del templo
2025483,8,Ju je exeni nani enga ísï iorheenga,Analicemos dos características de este sistema
2025483,9,Altarirhu pʼorhoteechaksï jarhaspti,Agujeros en la base del altar
2025483,10,"Librurhu enga Misnáaarhinhajka sáno májkueni ambe uandasïndi, arhisïndi eska altarirhu eskina ma jimbo, tsimani pʼorhotechani jukaaspka ka eska jimeesïsï nirasïreenga animalicheeri iurhiri ka ima itsï enga úranheenga para jupantskantani",En la Misná (una recopilación de leyes orales judías escrita a inicios del siglo tercero) encontramos una descripción de un sistema de desagüe para el altar
2025483,11,Inde iurhiri ka itsï jimeesïsï iurhesïreendi enga jirukukata jarheenga asta Sedróni niárani enga itsï iorheenga (traducción de Carlos del Valle),“En el ángulo sudoccidental había dos orificios [
2025483,12,Misná uandasïndi eskaksï altarirhu jarhaspka pʼorhoteecha ka i ambe terukuntasïndi ambe engaksï iásï anapu kʼuiripuecha exentajka,"] por los que la sangre, que era asperjada [salpicada] en la base occidental y en la base meridional, descendía, yendo a mezclarse (con el agua) del canal, que iba a parar al torrente Cedrón” (traducción de Carlos del Valle)"
2025483,13,Libru enga arhinhajkaThe Cambridge History of Judaismuandasïndi eska templurhu no iauani uápurisï jirukukata jarhaspka para itsï iurheni,Esta explicación de la Misná (que había agujeros cerca del altar) coincide con lo que han descubierto los arqueólogos modernos
2025483,14,“Jamberi jimeesïsï iurhendi iurhiri animalicheeri engaksï templurhu kéjtsïtanheenga ka itsï jingoni jeuetanhani para iauanisï iurheni”,La obraThe Cambridge History of Judaismconfirma que se ha descubierto cerca del templo “un extenso sistema de desagüe”
2025483,15,Kánikua itsï jarhaspti,“Probablemente se usaba para sacar la mezcla de agua y sangre de los sacrificios que salía del monte del templo”
2025483,16,Saserdotiichaksï kánikua itsï uétarhinchasïreendi paraksï altarirhu jupantskantani ka ístu para jima enga iurhiri iurheenga,Un suministro de agua abundante
2025483,17,"Ísï jimbo, jirukukata jarhaspti paraka iretarhu anapu itsï úpiringa templurhu niárani ka aljibecharhuksï patsani",Los sacerdotes necesitaban muchísima agua para mantener limpios tanto la base del altar como el canal de desagüe
2025483,18,Joseph Patrich uandantasïndi,De dónde la obtenían
2025483,19,"“No ma ióntki anapu templu xáni sési úkata jarhaspti, i templu jukaspti nani enga ísï úpiringa niárani itsï ambanharhi para limpiu jarhani ka ístu nani enga ísï úpiringa iorheni itsï iurhiri jingoni”","Por medio de un sistema de canales, acueductos, cisternas y estanques, recibían un suministro constante de agua procedente de la ciudad"
2025483,20,aMisná libru máesti enga uandajka judiuecheeri leicheeri ambe ka ístu imeecheeri pʼindekuecheeri ambe,El arqueólogo Joseph Patrich explicó
2025483,21,I libru jiáni karanhaspti enga na nitamapkia uéxurhini,"“Ningún otro templo de la antigüedad contaba con un sistema tan complejo de suministro de agua, limpieza y desagüe”"
2025488,1,"Sésichi pʼikuarherasïnga engachi estudiariijka Bibliani, joperuchi sánderu sési pʼikuarherasïnga engachi aianguajka máteruechani ambakiti ambe engachi jorhenguarhijka Bibliarhu","Estudiar la Biblia nos anima, pero nos anima aún más compartir con otros las perlas espirituales que hemos encontrado"
2025488,2,“Ima enga sési pʼikuastantaajka máteruechani sési pʼikuastanhantaati”,“El que reconforta a otros será reconfortado”
2025488,3,"Engachi aianguajka máteruechani ambe engachi jorhenguarhijka, sánderuchi sési kurhanguaka ka nóchi sóntku mirikurhiaka","Si compartimos con los demás lo que aprendemos, lo entenderemos mejor y podremos recordarlo más fácilmente"
2025488,4,"Ístuchi tsípini pʼikuarheraaka jimboka ambe engachi jucha jorhenguarhika, uaati eskaksï imeechajtu sánderu mintsikaaka Tata Diosïni (Úku","Además, nos sentiremos felices porque sabemos que esas mismas ideas también fortalecerán su fe (Hech"
2025488,5,Uaakari ini ambe úni,Intenta esto
2025488,6,"Ari semana enga jurhani jaka, jánguarhinta aianguni nemani ambe engari jorhenguarhikia",La semana que viene trata de hablar con alguien de lo que has aprendido
2025488,7,"Uaati jindeeti chiiti familiari ma, erachi o pirenchi ma, nema jingoni engari ánchikuarhijka o eskuelarhu anapu kompanieru ma, besinu ma o náki uéjki kʼuiripuni","Puede ser un familiar, un hermano de la congregación, un compañero de trabajo o de escuela, un vecino o una persona del territorio"
